Date,Open,High,Low,Close,Volume,Ticker
2012-05-17,1323.0,1330.75,1300.5,1301.25,2906203,ES=F
2012-05-18,1302.0,1310.5,1289.75,1290.75,2816411,ES=F
2012-05-21,1291.75,1316.0,1287.25,1315.75,2051007,ES=F
2012-05-22,1315.25,1326.5,1307.5,1314.75,2449269,ES=F
2012-05-23,1315.5,1319.0,1294.0,1315.75,2555222,ES=F
2012-05-24,1315.75,1323.5,1306.0,1322.5,2171218,ES=F
2012-05-25,1322.5,1329.75,1312.0,1315.0,1521622,ES=F
2012-05-29,1322.0,1334.25,1317.5,1333.5,2236090,ES=F
2012-05-30,1333.5,1334.25,1308.0,1308.5,2313731,ES=F
2012-05-31,1309.0,1319.0,1297.25,1309.25,2746687,ES=F
2012-06-01,1306.25,1307.5,1273.5,1274.0,3278646,ES=F
2012-06-04,1275.0,1281.5,1262.0,1273.0,2338973,ES=F
2012-06-05,1273.25,1286.75,1267.5,1285.0,2035780,ES=F
2012-06-06,1285.25,1315.75,1283.0,1315.5,2836135,ES=F
2012-06-07,1315.25,1329.5,1312.0,1316.75,2584043,ES=F
2012-06-08,1316.25,1329.5,1305.5,1328.75,1334158,ES=F
2012-06-11,1342.0,1349.0,1306.25,1307.0,1171558,ES=F
2012-06-12,1307.5,1327.25,1303.75,1326.75,817732,ES=F
2012-06-13,1326.25,1327.75,1310.25,1315.5,511475,ES=F
2012-06-14,1315.75,1334.5,1311.75,1333.0,485343,ES=F
2012-06-15,1332.25,1339.75,1331.25,1335.75,1817397,ES=F
2012-06-18,1345.25,1347.5,1327.25,1341.0,2074890,ES=F
2012-06-19,1340.75,1357.0,1336.5,1350.5,1772340,ES=F
2012-06-20,1350.0,1355.5,1338.75,1350.75,2364882,ES=F
2012-06-21,1350.75,1353.25,1317.5,1318.25,2713717,ES=F
2012-06-22,1318.5,1331.75,1318.25,1326.75,1859289,ES=F
2012-06-25,1325.5,1326.5,1302.5,1306.5,1843892,ES=F
2012-06-26,1306.75,1318.0,1303.25,1315.5,1810328,ES=F
2012-06-27,1315.75,1328.5,1312.0,1325.5,1615882,ES=F
2012-06-28,1325.75,1327.75,1306.75,1322.5,2291307,ES=F
2012-06-29,1322.0,1359.5,1316.0,1356.5,2488982,ES=F
2012-07-02,1358.75,1362.25,1349.5,1357.5,1688137,ES=F
2012-07-03,1358.25,1369.5,1355.25,1368.0,1047073,ES=F
2012-07-05,1366.5,1375.0,1357.0,1361.5,1885277,ES=F
2012-07-06,1361.5,1364.0,1342.25,1351.75,1955639,ES=F
2012-07-09,1349.25,1350.25,1341.0,1349.25,1473739,ES=F
2012-07-10,1349.0,1356.5,1330.5,1335.5,2020477,ES=F
2012-07-11,1335.0,1342.5,1327.75,1336.25,1912327,ES=F
2012-07-12,1336.5,1339.5,1319.75,1329.25,1904895,ES=F
2012-07-13,1329.25,1353.25,1328.75,1351.75,1758931,ES=F
2012-07-16,1351.25,1352.5,1343.0,1347.5,1547166,ES=F
2012-07-17,1347.25,1360.5,1339.25,1358.5,1970476,ES=F
2012-07-18,1358.5,1370.5,1352.5,1367.25,1797575,ES=F
2012-07-19,1367.25,1376.0,1366.0,1372.0,1743124,ES=F
2012-07-20,1371.5,1372.0,1357.0,1358.25,1800661,ES=F
2012-07-23,1355.5,1356.75,1332.0,1343.75,2078031,ES=F
2012-07-24,1343.75,1346.5,1323.75,1329.5,2115725,ES=F
2012-07-25,1331.0,1340.0,1321.25,1335.0,1840501,ES=F
2012-07-26,1334.75,1358.75,1327.75,1354.75,2275727,ES=F
2012-07-27,1354.75,1385.0,1352.75,1382.5,2495356,ES=F
2012-07-30,1379.25,1387.5,1375.75,1380.5,1486890,ES=F
2012-07-31,1380.0,1386.5,1371.0,1374.5,1774241,ES=F
2012-08-01,1372.0,1381.5,1367.75,1370.5,1800024,ES=F
2012-08-02,1370.0,1383.0,1349.25,1362.0,2835526,ES=F
2012-08-03,1362.25,1390.5,1360.0,1389.0,1945915,ES=F
2012-08-06,1390.25,1395.75,1387.25,1390.0,1171977,ES=F
2012-08-07,1390.0,1403.25,1387.5,1397.0,1459898,ES=F
2012-08-08,1396.5,1400.25,1390.5,1398.25,1227991,ES=F
2012-08-09,1398.5,1403.75,1393.75,1400.5,1179356,ES=F
2012-08-10,1400.25,1402.75,1392.0,1402.5,1246593,ES=F
2012-08-13,1400.5,1404.0,1394.25,1402.5,1202738,ES=F
2012-08-14,1402.0,1409.5,1397.25,1401.5,1435083,ES=F
2012-08-15,1401.25,1405.75,1397.0,1403.5,1103484,ES=F
2012-08-16,1403.5,1415.5,1401.75,1413.0,1495429,ES=F
2012-08-17,1413.75,1416.75,1410.75,1415.25,1139564,ES=F
2012-08-20,1415.0,1418.0,1409.5,1414.75,1110701,ES=F
2012-08-21,1414.75,1424.75,1408.0,1412.5,1731248,ES=F
2012-08-22,1412.75,1414.25,1404.25,1412.25,1675386,ES=F
2012-08-23,1412.25,1418.0,1398.0,1400.0,1592212,ES=F
2012-08-24,1399.75,1412.0,1395.25,1409.75,1572472,ES=F
2012-08-27,1410.0,1416.0,1407.0,1408.25,932096,ES=F
2012-08-28,1408.25,1412.0,1403.25,1407.75,1210117,ES=F
2012-08-29,1407.25,1412.5,1404.75,1407.25,959745,ES=F
2012-08-30,1407.0,1407.75,1395.25,1397.0,1217187,ES=F
2012-08-31,1397.0,1412.25,1395.5,1405.0,2046718,ES=F
2012-09-04,1406.25,1409.5,1394.5,1406.0,1680397,ES=F
2012-09-05,1406.25,1408.25,1397.25,1403.5,1429039,ES=F
2012-09-06,1403.5,1432.25,1403.25,1431.0,2040626,ES=F
2012-09-07,1431.0,1438.75,1430.5,1438.25,1472193,ES=F
2012-09-10,1436.75,1438.0,1425.75,1426.5,1096739,ES=F
2012-09-11,1425.5,1437.5,1421.5,1430.5,1430082,ES=F
2012-09-12,1430.5,1440.25,1428.5,1439.5,1725227,ES=F
2012-09-13,1438.25,1464.25,1435.0,1457.25,2603518,ES=F
2012-09-14,1456.5,1474.75,1456.5,1465.75,1291449,ES=F
2012-09-17,1465.75,1465.75,1457.5,1460.75,676512,ES=F
2012-09-18,1460.5,1463.25,1455.75,1459.25,762529,ES=F
2012-09-19,1460.0,1465.5,1457.75,1459.5,457469,ES=F
2012-09-20,1459.75,1461.75,1450.0,1460.5,309519,ES=F
2012-09-21,1460.75,1469.25,1460.25,1468.25,1605312,ES=F
2012-09-24,1450.25,1454.5,1444.75,1451.5,1261245,ES=F
2012-09-25,1451.75,1457.0,1435.0,1437.25,1813743,ES=F
2012-09-26,1436.75,1439.75,1424.0,1427.0,1793271,ES=F
2012-09-27,1427.5,1444.5,1427.5,1441.0,1754826,ES=F
2012-09-28,1441.0,1443.5,1429.0,1434.25,2101935,ES=F
2012-10-01,1432.75,1451.5,1427.75,1437.0,1903230,ES=F
2012-10-02,1436.5,1446.0,1432.25,1441.0,1610265,ES=F
2012-10-03,1440.25,1448.75,1435.5,1444.75,1553817,ES=F
2012-10-04,1444.0,1457.75,1444.0,1455.75,1566715,ES=F
2012-10-05,1455.75,1466.0,1451.25,1455.5,1681666,ES=F
2012-10-08,1457.25,1457.25,1447.5,1449.75,961596,ES=F
2012-10-09,1449.75,1454.5,1435.25,1436.0,1956139,ES=F
2012-10-10,1437.0,1437.75,1425.0,1426.25,1672672,ES=F
2012-10-11,1425.75,1439.25,1421.25,1428.5,1585045,ES=F
2012-10-12,1428.25,1434.5,1420.0,1421.5,1624836,ES=F
2012-10-15,1423.5,1436.5,1416.5,1435.5,1525436,ES=F
2012-10-16,1436.0,1451.5,1434.5,1449.25,1622289,ES=F
2012-10-17,1449.25,1457.75,1446.25,1457.0,1534392,ES=F
2012-10-18,1457.0,1459.75,1447.75,1451.5,1805949,ES=F
2012-10-19,1451.25,1453.5,1423.5,1424.0,2400959,ES=F
2012-10-22,1424.5,1431.25,1416.75,1430.0,1777803,ES=F
2012-10-23,1430.75,1433.25,1402.0,1406.75,2303989,ES=F
2012-10-24,1406.5,1415.0,1401.75,1405.25,1756752,ES=F
2012-10-25,1406.25,1416.75,1399.5,1408.25,1808585,ES=F
2012-10-26,1409.75,1412.5,1394.5,1407.5,2089898,ES=F
2012-10-31,1412.5,1418.25,1400.5,1406.75,1775915,ES=F
2012-11-01,1402.0,1425.0,1398.5,1423.25,1705976,ES=F
2012-11-02,1423.25,1431.5,1405.0,1405.5,2089006,ES=F
2012-11-05,1402.75,1415.5,1402.5,1412.0,1388947,ES=F
2012-11-06,1411.0,1429.25,1409.75,1425.25,1481236,ES=F
2012-11-07,1425.0,1431.75,1384.0,1389.0,3199570,ES=F
2012-11-08,1390.25,1397.5,1372.5,1375.25,2615376,ES=F
2012-11-09,1375.75,1388.0,1363.5,1375.75,2549324,ES=F
2012-11-12,1375.25,1381.75,1372.5,1378.25,1138665,ES=F
2012-11-13,1378.25,1386.25,1365.75,1371.0,1950603,ES=F
2012-11-14,1373.25,1381.75,1349.5,1353.0,2448722,ES=F
2012-11-15,1354.0,1359.0,1345.25,1351.25,2416674,ES=F
2012-11-16,1351.5,1360.5,1340.25,1359.75,2605521,ES=F
2012-11-19,1360.75,1385.75,1360.25,1382.5,1741462,ES=F
2012-11-20,1380.0,1387.5,1374.0,1386.25,1548714,ES=F
2012-11-21,1386.0,1389.75,1377.0,1388.25,1068642,ES=F
2012-11-23,1389.0,1407.5,1387.25,1405.25,913304,ES=F
2012-11-26,1403.25,1405.0,1395.0,1403.25,1220715,ES=F
2012-11-27,1404.0,1407.75,1395.5,1397.5,1639215,ES=F
2012-11-28,1397.5,1408.75,1383.0,1407.0,2128449,ES=F
2012-11-29,1406.75,1418.5,1404.5,1415.75,1877829,ES=F
2012-11-30,1411.5,1419.5,1409.75,1414.5,1686640,ES=F
2012-12-03,1413.25,1424.0,1404.5,1407.0,1652126,ES=F
2012-12-04,1406.0,1411.75,1401.5,1405.5,1619569,ES=F
2012-12-05,1402.75,1414.75,1396.75,1408.25,2045099,ES=F
2012-12-06,1406.5,1413.5,1404.0,1413.0,1382373,ES=F
2012-12-07,1412.25,1422.25,1408.5,1416.0,1772166,ES=F
2012-12-10,1416.0,1421.0,1410.75,1420.25,1136090,ES=F
2012-12-11,1417.5,1434.25,1415.0,1431.5,1772202,ES=F
2012-12-12,1431.25,1438.75,1425.75,1427.25,1833412,ES=F
2012-12-13,1425.75,1431.5,1415.75,1418.0,1950507,ES=F
2012-12-14,1416.75,1425.5,1411.5,1415.0,1043852,ES=F
2012-12-17,1421.25,1434.25,1415.0,1432.5,856691,ES=F
2012-12-18,1433.75,1448.25,1430.5,1445.75,875266,ES=F
2012-12-19,1445.0,1450.5,1432.75,1437.25,505129,ES=F
2012-12-20,1433.5,1446.25,1431.75,1445.5,343847,ES=F
2012-12-21,1445.5,1446.5,1393.0,1424.75,2112856,ES=F
2012-12-24,1424.25,1424.5,1417.5,1419.75,318126,ES=F
2012-12-26,1424.0,1425.5,1410.75,1413.5,578176,ES=F
2012-12-27,1413.25,1418.5,1396.0,1410.75,1470310,ES=F
2012-12-28,1413.25,1416.75,1382.25,1384.0,1061849,ES=F
2012-12-31,1388.25,1425.75,1383.5,1420.0,1480199,ES=F
2013-01-02,1443.0,1458.0,1438.25,1457.0,1939767,ES=F
2013-01-03,1456.0,1460.5,1450.0,1453.5,1598235,ES=F
2013-01-04,1454.0,1463.0,1451.25,1457.75,1514786,ES=F
2013-01-07,1460.25,1460.75,1450.75,1455.75,1199834,ES=F
2013-01-08,1456.75,1457.0,1446.0,1452.25,1366996,ES=F
2013-01-09,1451.5,1459.5,1451.25,1455.75,1193627,ES=F
2013-01-10,1456.5,1470.25,1454.75,1467.0,1540850,ES=F
2013-01-11,1469.75,1471.5,1462.25,1467.25,1150333,ES=F
2013-01-14,1466.75,1471.25,1460.25,1464.25,1168502,ES=F
2013-01-15,1465.0,1468.25,1456.5,1465.25,1324056,ES=F
2013-01-16,1467.0,1469.0,1460.0,1465.5,1232690,ES=F
2013-01-17,1465.0,1480.5,1460.5,1475.75,1745053,ES=F
2013-01-18,1475.5,1481.0,1470.5,1479.0,1487277,ES=F
2013-01-22,1478.0,1491.5,1475.0,1489.5,1474784,ES=F
2013-01-23,1490.5,1491.25,1484.5,1490.25,1192172,ES=F
2013-01-24,1483.25,1497.75,1482.75,1491.75,1828454,ES=F
2013-01-25,1487.75,1499.25,1486.75,1495.75,1591858,ES=F
2013-01-28,1495.75,1500.0,1491.25,1497.0,1206900,ES=F
2013-01-29,1495.5,1505.75,1491.0,1505.0,1500028,ES=F
2013-01-30,1505.0,1506.0,1493.5,1495.25,1798387,ES=F
2013-01-31,1494.25,1500.0,1491.25,1493.25,1639166,ES=F
2013-02-01,1496.0,1510.5,1495.75,1506.75,1779718,ES=F
2013-02-04,1508.0,1508.5,1490.25,1493.5,1765571,ES=F
2013-02-05,1492.5,1511.0,1492.25,1506.0,1741970,ES=F
2013-02-06,1507.25,1510.25,1499.0,1506.75,1753717,ES=F
2013-02-07,1507.25,1511.0,1494.5,1505.25,1960681,ES=F
2013-02-08,1505.0,1515.0,1503.75,1512.5,1428025,ES=F
2013-02-11,1513.5,1517.0,1509.75,1513.0,1229917,ES=F
2013-02-12,1512.5,1519.0,1508.5,1516.25,1258561,ES=F
2013-02-13,1517.5,1522.0,1513.0,1517.25,1269215,ES=F
2013-02-14,1516.25,1520.75,1510.0,1518.5,1369303,ES=F
2013-02-15,1518.75,1521.75,1511.25,1517.0,1732853,ES=F
2013-02-19,1516.0,1529.0,1515.25,1528.0,1498369,ES=F
2013-02-20,1528.75,1530.0,1506.5,1507.0,2018732,ES=F
2013-02-21,1507.75,1509.75,1495.0,1501.0,2510874,ES=F
2013-02-22,1502.25,1515.0,1502.0,1514.5,1763806,ES=F
2013-02-25,1515.5,1524.5,1481.75,1487.25,3093507,ES=F
2013-02-26,1485.5,1497.75,1482.75,1492.5,2933833,ES=F
2013-02-27,1493.25,1519.25,1490.0,1515.75,2458935,ES=F
2013-02-28,1516.25,1524.5,1508.75,1513.25,2199825,ES=F
2013-03-01,1512.5,1519.0,1499.5,1516.5,2545008,ES=F
2013-03-04,1514.75,1527.5,1507.0,1525.75,1980880,ES=F
2013-03-05,1526.75,1542.75,1524.5,1537.0,2368997,ES=F
2013-03-06,1539.0,1544.75,1537.0,1539.0,2091010,ES=F
2013-03-07,1539.75,1545.5,1537.5,1542.75,1673556,ES=F
2013-03-08,1542.75,1553.5,1540.25,1549.5,1136905,ES=F
2013-03-11,1547.25,1557.25,1545.5,1556.0,755669,ES=F
2013-03-12,1556.75,1557.0,1547.5,1552.5,795044,ES=F
2013-03-13,1553.0,1557.0,1548.0,1556.0,505430,ES=F
2013-03-14,1556.5,1563.5,1555.0,1562.25,368214,ES=F
2013-03-15,1561.25,1565.0,1559.75,1561.25,1699828,ES=F
2013-03-18,1544.0,1552.5,1529.5,1546.75,2193099,ES=F
2013-03-19,1547.25,1551.25,1531.75,1542.25,2546167,ES=F
2013-03-20,1539.25,1555.75,1536.5,1549.0,1802214,ES=F
2013-03-21,1549.5,1550.75,1536.5,1539.0,1904151,ES=F
2013-03-22,1538.5,1554.0,1535.0,1552.0,1579747,ES=F
2013-03-25,1550.0,1560.5,1539.0,1547.0,2254735,ES=F
2013-03-26,1548.25,1558.75,1546.75,1557.25,1594034,ES=F
2013-03-27,1558.25,1560.5,1545.75,1556.75,1569031,ES=F
2013-03-28,1556.75,1564.5,1549.75,1562.75,1627305,ES=F
2013-04-01,1563.0,1565.0,1552.5,1556.0,1135817,ES=F
2013-04-02,1556.25,1568.0,1554.25,1564.5,1609532,ES=F
2013-04-03,1566.0,1567.75,1544.0,1548.5,2269317,ES=F
2013-04-04,1548.5,1557.5,1546.0,1554.5,2004726,ES=F
2013-04-05,1554.75,1555.25,1533.25,1546.0,2269710,ES=F
2013-04-08,1545.5,1562.75,1543.0,1559.25,1444510,ES=F
2013-04-09,1560.75,1569.0,1555.5,1563.25,1632380,ES=F
2013-04-10,1563.75,1584.5,1561.0,1582.75,2034329,ES=F
2013-04-11,1583.5,1593.0,1580.75,1587.75,1723235,ES=F
2013-04-12,1588.25,1589.75,1575.0,1582.0,1809731,ES=F
2013-04-15,1582.25,1583.0,1538.75,1543.5,2854380,ES=F
2013-04-16,1542.5,1570.75,1542.25,1568.75,2252603,ES=F
2013-04-17,1569.25,1569.5,1538.0,1546.0,2968750,ES=F
2013-04-18,1544.5,1553.5,1530.75,1534.0,2316865,ES=F
2013-04-19,1537.0,1550.75,1535.25,1547.5,1879483,ES=F
2013-04-22,1548.5,1561.0,1542.75,1556.0,1594693,ES=F
2013-04-23,1557.25,1577.0,1548.75,1573.5,2108112,ES=F
2013-04-24,1573.5,1579.0,1570.75,1574.0,1421896,ES=F
2013-04-25,1573.0,1588.25,1570.75,1581.75,1595167,ES=F
2013-04-26,1581.5,1582.5,1572.5,1576.5,1335027,ES=F
2013-04-29,1576.25,1592.25,1573.75,1588.25,1234877,ES=F
2013-04-30,1588.5,1594.25,1581.25,1592.25,1555013,ES=F
2013-05-01,1593.75,1595.5,1576.0,1577.25,1467806,ES=F
2013-05-02,1579.25,1594.25,1578.75,1592.25,1652820,ES=F
2013-05-03,1592.25,1614.25,1589.5,1608.5,1936845,ES=F
2013-05-06,1608.25,1615.25,1607.25,1613.5,963963,ES=F
2013-05-07,1612.5,1621.75,1609.25,1620.5,1507222,ES=F
2013-05-08,1620.75,1629.5,1617.0,1628.75,1593279,ES=F
2013-05-09,1628.25,1632.25,1620.0,1624.5,1825700,ES=F
2013-05-10,1626.0,1631.0,1620.25,1629.5,1641619,ES=F
2013-05-13,1625.5,1633.25,1621.5,1630.75,1328925,ES=F
2013-05-14,1630.75,1648.75,1626.5,1648.0,2018666,ES=F
2013-05-15,1647.5,1659.75,1642.75,1654.25,2123306,ES=F
2013-05-16,1655.25,1658.75,1646.0,1648.0,1920088,ES=F
2013-05-17,1649.5,1665.75,1648.25,1663.0,1923927,ES=F
2013-05-20,1662.5,1670.75,1659.75,1664.5,1749840,ES=F
2013-05-21,1663.5,1673.25,1660.0,1665.5,1694697,ES=F
2013-05-22,1665.75,1685.75,1646.5,1655.5,2970647,ES=F
2013-05-23,1657.5,1659.0,1632.75,1650.0,2681434,ES=F
2013-05-24,1651.25,1655.25,1634.5,1650.5,1950868,ES=F
2013-05-28,1650.0,1672.75,1644.25,1654.5,2091551,ES=F
2013-05-29,1654.25,1656.75,1638.0,1647.0,2129262,ES=F
2013-05-30,1646.5,1660.75,1641.0,1653.5,1773923,ES=F
2013-05-31,1653.75,1658.0,1626.25,1629.0,2559471,ES=F
2013-06-03,1629.5,1639.0,1620.75,1636.25,2530617,ES=F
2013-06-04,1635.75,1645.75,1621.5,1631.25,2173999,ES=F
2013-06-05,1629.25,1632.25,1605.5,1608.0,2648546,ES=F
2013-06-06,1608.5,1624.25,1596.5,1622.75,2796168,ES=F
2013-06-07,1622.0,1644.0,1618.0,1638.5,2382985,ES=F
2013-06-10,1636.5,1648.5,1634.5,1642.0,1820611,ES=F
2013-06-11,1642.0,1642.5,1621.5,1627.0,2590976,ES=F
2013-06-12,1627.5,1638.25,1609.5,1610.0,2600131,ES=F
2013-06-13,1610.75,1639.5,1597.5,1636.75,2359119,ES=F
2013-06-14,1637.75,1640.75,1623.25,1624.25,1040616,ES=F
2013-06-17,1624.5,1646.75,1624.0,1639.75,893732,ES=F
2013-06-18,1640.75,1654.5,1638.0,1651.0,739743,ES=F
2013-06-19,1652.5,1655.0,1626.25,1629.5,589660,ES=F
2013-06-20,1627.25,1628.75,1583.75,1590.5,639744,ES=F
2013-06-21,1590.5,1604.25,1589.5,1600.75,2982380,ES=F
2013-06-24,1583.75,1586.25,1553.25,1566.25,2848089,ES=F
2013-06-25,1566.5,1587.75,1558.25,1581.5,2020973,ES=F
2013-06-26,1580.25,1601.25,1573.0,1595.5,1731510,ES=F
2013-06-27,1596.75,1614.25,1594.75,1606.5,1601032,ES=F
2013-06-28,1606.25,1614.5,1594.25,1599.25,2143749,ES=F
2013-07-01,1600.25,1620.5,1593.25,1606.75,1551011,ES=F
2013-07-02,1606.75,1618.5,1600.25,1607.25,1670998,ES=F
2013-07-03,1607.0,1613.0,1594.0,1609.0,1031771,ES=F
2013-07-05,1609.0,1630.75,1608.25,1627.25,1721212,ES=F
2013-07-08,1628.5,1639.5,1626.0,1635.5,1317337,ES=F
2013-07-09,1636.75,1649.0,1635.75,1645.5,1281034,ES=F
2013-07-10,1647.0,1658.75,1641.25,1648.5,1460004,ES=F
2013-07-11,1658.25,1671.75,1657.5,1670.0,1457417,ES=F
2013-07-12,1669.0,1674.25,1666.25,1670.25,1144481,ES=F
2013-07-15,1670.0,1679.5,1669.75,1677.5,911484,ES=F
2013-07-16,1677.75,1679.5,1666.5,1671.25,1171424,ES=F
2013-07-17,1671.75,1680.5,1665.75,1675.5,1413187,ES=F
2013-07-18,1676.75,1688.5,1671.75,1680.5,1355890,ES=F
2013-07-19,1680.0,1690.5,1675.25,1689.5,1145886,ES=F
2013-07-22,1690.0,1694.25,1685.5,1690.25,900143,ES=F
2013-07-23,1690.5,1695.5,1686.0,1688.25,979783,ES=F
2013-07-24,1689.5,1695.25,1677.25,1683.75,1508386,ES=F
2013-07-25,1684.0,1686.5,1671.75,1684.0,1425052,ES=F
2013-07-26,1685.75,1689.0,1670.5,1686.5,1400373,ES=F
2013-07-29,1686.5,1688.0,1676.5,1682.5,1100568,ES=F
2013-07-30,1682.25,1688.5,1677.25,1684.75,1318504,ES=F
2013-07-31,1684.0,1694.0,1680.25,1680.5,1981532,ES=F
2013-08-01,1685.5,1703.75,1684.5,1700.25,1517822,ES=F
2013-08-02,1702.25,1705.0,1695.75,1704.0,1216474,ES=F
2013-08-05,1702.75,1705.0,1698.75,1702.5,856742,ES=F
2013-08-06,1701.25,1703.5,1688.75,1694.0,1273487,ES=F
2013-08-07,1692.75,1693.5,1680.5,1688.25,1384518,ES=F
2013-08-08,1688.75,1697.0,1684.5,1693.75,1522504,ES=F
2013-08-09,1694.0,1696.25,1682.5,1686.25,1662642,ES=F
2013-08-12,1685.0,1688.5,1675.25,1687.0,1251215,ES=F
2013-08-13,1688.0,1694.5,1679.25,1690.75,1604935,ES=F
2013-08-14,1691.5,1693.25,1681.0,1682.0,1504592,ES=F
2013-08-15,1680.5,1682.0,1654.25,1655.75,2399533,ES=F
2013-08-16,1654.75,1662.0,1649.5,1651.0,1739935,ES=F
2013-08-19,1651.0,1657.0,1642.25,1645.0,1468577,ES=F
2013-08-20,1644.25,1656.75,1641.0,1650.5,1582327,ES=F
2013-08-21,1651.0,1654.75,1634.0,1636.5,2121839,ES=F
2013-08-22,1635.0,1657.75,1631.5,1654.75,1556777,ES=F
2013-08-23,1655.5,1662.75,1650.5,1661.5,1307807,ES=F
2013-08-26,1660.75,1667.5,1653.25,1654.25,1213990,ES=F
2013-08-27,1654.5,1655.5,1626.25,1628.25,2249547,ES=F
2013-08-28,1628.25,1639.25,1624.75,1632.25,1652221,ES=F
2013-08-29,1630.5,1644.75,1627.75,1636.75,1743635,ES=F
2013-08-30,1639.0,1645.0,1625.5,1631.25,1932571,ES=F
2013-09-03,1640.25,1650.0,1630.75,1639.0,2318259,ES=F
2013-09-04,1638.0,1655.25,1635.0,1653.5,1638385,ES=F
2013-09-05,1654.75,1658.25,1650.5,1653.0,1254398,ES=F
2013-09-06,1652.0,1664.0,1638.75,1653.5,2582191,ES=F
2013-09-09,1652.0,1671.75,1652.0,1669.0,1483598,ES=F
2013-09-10,1671.0,1683.25,1669.0,1682.5,1849907,ES=F
2013-09-11,1682.25,1690.5,1677.75,1688.75,1843965,ES=F
2013-09-12,1689.75,1690.0,1681.25,1685.0,1354307,ES=F
2013-09-13,1684.75,1690.5,1680.5,1688.5,762611,ES=F
2013-09-16,1698.5,1710.5,1694.75,1698.0,1005353,ES=F
2013-09-17,1696.25,1706.75,1694.75,1705.0,727287,ES=F
2013-09-18,1706.0,1729.75,1700.0,1724.5,666723,ES=F
2013-09-19,1725.0,1733.25,1720.5,1724.25,419654,ES=F
2013-09-20,1724.0,1727.25,1721.25,1726.75,1767531,ES=F
2013-09-23,1706.5,1707.5,1689.5,1692.75,1671968,ES=F
2013-09-24,1693.25,1701.0,1687.5,1692.5,1501832,ES=F
2013-09-25,1692.25,1695.0,1684.5,1685.75,1639285,ES=F
2013-09-26,1686.5,1697.5,1685.75,1692.5,1466733,ES=F
2013-09-27,1694.5,1695.5,1680.0,1686.5,1432245,ES=F
2013-09-30,1675.0,1681.0,1666.75,1674.25,2151896,ES=F
2013-10-01,1678.5,1692.25,1675.25,1689.5,1762715,ES=F
2013-10-02,1691.5,1691.75,1673.25,1683.0,1702460,ES=F
2013-10-03,1683.0,1684.75,1663.25,1669.75,2263290,ES=F
2013-10-04,1668.0,1686.0,1667.5,1684.75,1512965,ES=F
2013-10-07,1676.75,1679.5,1666.5,1667.75,1599803,ES=F
2013-10-08,1667.0,1671.5,1646.0,1650.5,2352160,ES=F
2013-10-09,1648.0,1658.25,1640.0,1648.75,2485975,ES=F
2013-10-10,1648.5,1687.75,1648.0,1685.0,2287318,ES=F
2013-10-11,1683.0,1700.25,1673.0,1699.0,1558254,ES=F
2013-10-14,1684.0,1706.75,1680.75,1704.25,1509558,ES=F
2013-10-15,1706.25,1709.75,1689.5,1692.0,1872624,ES=F
2013-10-16,1694.25,1717.0,1691.25,1713.25,1797067,ES=F
2013-10-17,1712.0,1728.75,1706.25,1727.75,1669215,ES=F
2013-10-18,1727.5,1740.25,1727.0,1736.5,1537541,ES=F
2013-10-21,1738.0,1742.5,1734.75,1738.25,1138916,ES=F
2013-10-22,1737.75,1754.5,1736.0,1749.5,1844860,ES=F
2013-10-23,1749.5,1749.5,1734.5,1741.75,1520034,ES=F
2013-10-24,1742.75,1751.75,1740.0,1748.5,1252875,ES=F
2013-10-25,1748.0,1755.75,1742.75,1754.0,1253456,ES=F
2013-10-28,1753.75,1762.25,1751.5,1759.0,1157924,ES=F
2013-10-29,1759.0,1768.75,1754.5,1767.5,1189498,ES=F
2013-10-30,1768.25,1773.25,1751.75,1760.5,1778748,ES=F
2013-10-31,1757.75,1764.0,1750.25,1751.0,1885721,ES=F
2013-11-01,1755.5,1761.25,1747.0,1754.75,1602379,ES=F
2013-11-04,1754.0,1764.0,1753.25,1763.0,1005972,ES=F
2013-11-05,1762.75,1764.0,1750.5,1756.5,1479362,ES=F
2013-11-06,1757.25,1770.0,1755.75,1765.5,1322195,ES=F
2013-11-07,1763.75,1774.5,1742.25,1745.25,2463701,ES=F
2013-11-08,1744.75,1768.0,1736.5,1766.0,2071703,ES=F
2013-11-11,1767.0,1770.25,1762.75,1767.5,960010,ES=F
2013-11-12,1767.75,1769.75,1758.5,1765.0,1419105,ES=F
2013-11-13,1764.75,1782.25,1754.25,1778.75,1682642,ES=F
2013-11-14,1779.75,1789.0,1777.25,1787.75,1584763,ES=F
2013-11-15,1787.75,1796.0,1786.5,1793.5,1227567,ES=F
2013-11-18,1793.5,1799.75,1784.75,1788.75,1559073,ES=F
2013-11-19,1789.5,1793.75,1782.0,1785.25,1587851,ES=F
2013-11-20,1785.5,1794.25,1774.5,1779.75,2066306,ES=F
2013-11-21,1779.5,1795.5,1775.75,1793.75,1390391,ES=F
2013-11-22,1793.25,1803.25,1792.0,1801.25,1240120,ES=F
2013-11-25,1802.0,1809.25,1798.5,1802.5,1114352,ES=F
2013-11-26,1801.25,1807.0,1798.75,1802.0,1095564,ES=F
2013-11-27,1802.0,1807.5,1801.25,1804.25,849593,ES=F
2013-11-29,1804.5,1812.5,1802.75,1804.0,818602,ES=F
2013-12-02,1806.25,1809.0,1797.0,1799.75,1330983,ES=F
2013-12-03,1800.25,1801.75,1786.25,1791.5,1727930,ES=F
